TRUE,predict
1.041392684,1.181444883
1.30103004,1.364312887
1.982271194,1.928145051
1.681241274,1.720454097
1.826074839,1.791950583
2.093421698,1.971549034
1.56820178,1.530323029
2.089905024,2.022070408
1.113943338,1.271063685
0.477121264,0.736939311
1.462398052,1.707561255
1.672097802,1.526965737
1.113943338,1.339324474
2.107209921,2.081017733
1.857332468,1.810717821
1.60205996,1.693657637
1.60205996,1.592033029
1.342422724,1.305127382
1.322219253,1.22994256
0,0.332217336
0.90309,1.040642858
1.447157979,1.543777704
1.90309,1.835519314
1.740362644,1.740391731
1.913813829,1.854417086
0.90309,1.381808996
1.113943338,1.163764715
1.491361737,1.585053086
2.195899725,1.96248734
0.845098019,0.95753181
1.491361737,1.505468607
1.380211234,1.78995657
1.505149961,1.576160669
1.681241274,1.418628335
1.278753638,1.580254316
1.875061274,1.618442774
0.778151274,0.610771358
1.414973378,1.408812046
1.913813829,1.949262977
2.305351257,2.234884977
2.332438469,2.256751537
1.113943338,1.097846389
1,1.0232687
1.977723598,1.934200525
0.845098019,1.481172681
1.869231701,1.70658505
1.869231701,2.025752783
1.477121234,1.497291565
2.193124533,2.118503094
1.505149961,1.806143165
1.623249292,1.624170661
1.518513918,1.474459648
1.919078112,1.910080671
1.643452644,1.689810634
0.845098019,1.06414485
1.176091313,1.317530394
0.69897002,0.850887835
1.857332468,1.68282938
1.897627115,1.875192761
2.064457893,2.058850527
1.079181194,0.407836199
1.77085197,1.848492742
1.612783909,1.571132421
1.079181194,0.878296852
1.763427973,1.773222685
1.740362644,1.745454073
1.681241274,1.894839883
1.832508922,1.842633128
1.591064572,1.517030954
2.113943338,2.056194305
1.707570195,1.72778666
1.113943338,0.782202363
1.785329819,1.771178722
1.30103004,1.203179359
1.30103004,1.15406549
1.924279332,1.961783528
1.968482971,1.941333055
1.361727834,1.381713152
1.724275827,1.489072919
1.505149961,1.447060227
1.30103004,1.352904081
2.271841526,2.291824341
1.579783559,1.658713698
1.342422724,1.365756273
1.361727834,1.203401327
1.826074839,1.801879525
1.20412004,1.107087016
1.255272508,1.313158631
1.041392684,1.162613869
1.230448961,0.980244398
1.431363821,1.439061165
1.39794004,1.392387867
1.176091313,1.289060473
1.681241274,1.590801954
1.778151274,1.861848593
1.869231701,1.82196188
1.716003299,1.514208317
1.913813829,1.889411211
1.041392684,1.278330207
1.690196037,1.624054313
1.342422724,1.350451231
1.342422724,1.383763909
2.056904793,2.111707211
1.041392684,0.959034562
2.021189213,1.909047723
0.845098019,0.946448565
0.845098019,0.82428652
1.462398052,1.432540298
1.431363821,1.412397265
1.716003299,1.824846029
1.851258397,1.800839067
1.633468509,1.674886107
1.812913299,1.769847155
1.77085197,1.652351737
2.049217939,2.056693077
1.778151274,1.783067465
1.20412004,1.102211833
0.778151274,0.672986329
1.949390054,1.955579758
1.832508922,1.763043642
1.255272508,1.227758646
1.633468509,1.645863295
1.968482971,1.995009184
0.90309,1.186880589
1.447157979,1.513024688
1.505149961,1.517475486
1.531478882,1.665799737
1.832508922,1.750656605
0.845098019,0.961644113
1.431363821,1.412840843
1.556302547,1.562729836
2.184691429,1.83097887
0.90309,0.974750996
1,0.731331885
1.591064572,1.612021089
1.322219253,1.403672338
1.431363821,1.657151341
1.944482684,1.916001201
1.544068098,1.469741464
1.342422724,1.317225933
1.716003299,1.663303733
1.30103004,1.390356541
2.008600235,1.979168415
1.672097802,1.697315216
1.491361737,1.477394581
1.763427973,1.794477582
1.30103004,1.213157296
1.505149961,1.777534008
1.707570195,1.713300943
1.414973378,1.379708409
1.342422724,1.344943643
1.643452644,1.556751966
1.845098019,1.807418585
1.724275827,1.749608278
1.278753638,1.180598736
1.079181194,1.216696024
1.380211234,1.430018187
1.60205996,1.551218271
0.69897002,0.941050887
1.845098019,1.688304901
1.414973378,1.462188244
2.068185806,1.944723368
1.939519286,1.871038556
1.886490703,1.795817852
1.982271194,1.899824858
1.079181194,0.97481662
1.431363821,1.686804891
1.342422724,1.505797625
1.69896996,1.684660554
1.544068098,1.513099432
1.176091313,1.296427011
1.819543958,1.667561769
1.929418921,1.89109087
1.732393742,1.72685051
1.812913299,1.768586636
1.176091313,1.096471667
1.919078112,2.039530993
2.021189213,1.96786797
1.792391658,1.871297836
1.991226077,1.954621077
1.380211234,1.316255093
1.913813829,1.805558681
1.477121234,1.285800338
0,0.128733397
2.269512892,2.311214685
1.431363821,1.413830161
0.30103001,0.702447653
0.954242527,1.297262788
2.123851538,1.977088571
1.69896996,1.655202985
1.662757874,1.512545347
1.77085197,1.778801918
1.672097802,1.566582561
1.982271194,1.84591651
1.431363821,1.428102851
1.56820178,1.522813559
1.176091313,1.317281961
1.146128058,1.24944067
2.056904793,2.107775688
1.740362644,1.743512511
1.934498429,1.90945816
1.982271194,1.929080606
1.361727834,1.407857656
1.531478882,1.640388846
2,1.9020859
1.792391658,1.796117306
1.491361737,1.563405037
1.643452644,1.587042212
1.633468509,1.6274122
1.079181194,1.090681672
2.110589743,2.051976204
1.763427973,1.802440166
1.623249292,1.554923773
1.919078112,1.912782192
1.556302547,1.594125628
0.477121264,0.722156823
0.90309,0.999869943
1.342422724,1.549536109
1.748188019,1.602144122
1.913813829,1.726951003
1.30103004,1.404266357
1.857332468,1.800310135
2.064457893,2.096410275
1.518513918,1.506653905
1.690196037,1.60611403
1.39794004,1.51564765
1.462398052,1.463711143
1.146128058,1.189307094
1.380211234,1.344951987
1.681241274,1.557024837
1.633468509,1.622455597
1.20412004,1.44916296
1.880813599,1.925233006
1.146128058,1.166950941
1.740362644,1.692890406
1.643452644,1.803992987
1.995635152,1.98722589
2.037426472,2.135621071
1.740362644,1.790111542
1.113943338,1.082512736
1.724275827,1.789888382
1.857332468,1.787139535
1.653212547,1.683385968
1.491361737,1.535416722
0.954242527,0.885087729
1.431363821,1.152011991
1.77085197,1.777501464
2.004321337,1.967315316
1.69896996,1.676912665
1.278753638,1.22456944
1.681241274,1.669076443
0,0.033353686
1.633468509,1.937021971
1.176091313,1.366127491
1.041392684,1.450522184
1.995635152,2.10778141
1.041392684,1.17496264
1.653212547,1.613615274
1.505149961,1.403265834
1.785329819,1.784989595
1.643452644,1.69619441
1.681241274,1.735734582
1.079181194,0.975746214
1.30103004,1.56966877
1.20412004,1.205384493
1.447157979,1.461317658
1.812913299,1.726861358
1.556302547,1.748710632
1.785329819,1.862271309
1.518513918,1.361553788
0.778151274,1.244518876
1.39794004,1.344195247
1.633468509,1.472468615
1.518513918,1.6653862
1.505149961,1.608372927
1.869231701,1.881374478
1.662757874,1.590345263
1.505149961,1.507415891
1.799340606,1.848603368
1.380211234,1.327449083
1.755874872,1.787045002
1.30103004,1.50027287
1.778151274,1.806673765
1.505149961,1.395003796
1.477121234,1.454963207
1.919078112,1.883348227
1.672097802,1.725208044
1.612783909,1.64675498
1.56820178,1.581344485
1.973127842,1.845362067
1.491361737,1.76537776
1.991226077,1.989465833
0.477121264,0.623357534
1.60205996,1.483608603
1.30103004,1.302827001
1.30103004,1.356763721
0.954242527,0.930206537
1.361727834,1.34055233
1,0.982799172
1.361727834,1.506828785
1.707570195,1.922435045
1.342422724,1.053693771
1.447157979,1.424063802
1.707570195,1.788613081
1.799340606,1.898169756
1.491361737,1.286316395
1.623249292,1.564124465
0.90309,1.06724894
1.30103004,1.412964344
1.531478882,1.539677143
1.672097802,1.23570919
1.39794004,1.280171633
1.748188019,1.614255548
1.949390054,1.996888041
1.518513918,1.377446532
1.39794004,1.102688313
1.69896996,1.801912427
1.778151274,1.820517659
1.56820178,1.887277484
1.30103004,1.59533143
1.681241274,1.757660747
1.924279332,1.860150337
2.064457893,2.024271011
1.041392684,1.166897535
1.973127842,1.958542705
0.954242527,0.952367306
1.812913299,1.561114073
0.778151274,0.772463679
1.80618,1.936071277
1.623249292,1.89996469
1.612783909,1.594805956
1.724275827,1.707972527
0.954242527,1.173033237
2.064457893,1.997677684
1.80618,1.794540048
1.612783909,1.703702688
1.380211234,1.508684754
1.929418921,1.966403008
1.505149961,1.532414436
1.56820178,1.436799169
2.07188201,2.103756428
1.113943338,1.4384588
1.380211234,1.328133702
2.049217939,1.993150473
1.716003299,1.676521778
1.230448961,1.277378082
1.799340606,1.73003602
1.278753638,1.29376936
1.785329819,1.768416166
1.447157979,1.420762658
1.963787794,2.016587973
1.591064572,1.685758591
1.690196037,1.697535276
2,1.855681539
1,1.078363895
1.929418921,1.889572978
1.491361737,1.437136173
1.176091313,1.333407879
1.799340606,1.844056726
1.892094612,2.000911236
1.838849068,1.835494518
1.230448961,1.305317879
1.079181194,1.305128336
1.30103004,1.325389028
1.414973378,1.455358028
1.462398052,1.399591446
1.278753638,1.436622262
1.380211234,1.35869658
1.792391658,1.645289779
0.845098019,1.284245968
1.30103004,1.305474162
1.414973378,1.413300395
1.041392684,1.182072997
1.977723598,1.96102047
1.819543958,1.726118803
1.591064572,1.632295966
1.612783909,1.701079726
1.146128058,1.314072132
1.662757874,1.661073089
1.491361737,1.451726079
1.612783909,1.525923967
1.041392684,0.874479532
1.278753638,1.272362828
1.707570195,1.612514019
1.20412004,1.130867004
1.176091313,1.179549456
1.447157979,1.423245192
2.089905024,1.844955683
1.60205996,1.574619174
1.113943338,0.817503154
2.161367893,2.041321039
1.653212547,1.689266086
1.380211234,1.475836039
1.707570195,1.863820791
0.69897002,0.902601123
2.008600235,1.970536113
1.908485055,1.966311097
2.330413818,2.169363976
1.986771703,1.977169633
1.732393742,1.747098804
2.060697794,2.024052858
1.342422724,1.329783797
1.662757874,1.373473167
1.255272508,1.143659353
1.041392684,1.123013973
1.146128058,1.117244124
1.462398052,1.449282885
0.845098019,0.688884318
1.707570195,1.750084639
1.812913299,1.738827586
1.342422724,1.438004851
1.505149961,1.651870847
2.021189213,1.953255892
1.838849068,1.84389472
1.851258397,1.860286117
1.079181194,0.739005744
1.77085197,1.854976773
1.39794004,1.473705292
1.944482684,1.836170197
1.892094612,1.793640971
1.380211234,1.443090796
2.056904793,2.036019802
1.462398052,1.504965067
1.30103004,1.764157891
1.755874872,1.638032436
1.763427973,1.568988204
1.740362644,1.789910197
1.838849068,1.820595264
1,1.105805755
1.724275827,1.758715868
1.944482684,1.86086297
1.146128058,1.117827773
1.662757874,1.492845774
1.80618,1.83878696
1.230448961,1.272875309
1.041392684,1.397026896
1.732393742,1.64751935
2.133538961,2.134246588
1.361727834,1.313680053
1.672097802,1.635827065
1.934498429,1.703796983
1.579783559,1.640151501
1.39794004,1.600069761
0.954242527,0.840971887
1.544068098,1.543578148
1.414973378,1.544364214
1.740362644,1.679715753
1.707570195,1.599458933
1.39794004,1.408717275
1.69896996,1.830697775
1.041392684,1.001173735
0.90309,0.525231481
1.977723598,1.922145128
2.465382814,2.289403915
1.361727834,1.307863355
1.653212547,1.6794945
2.113943338,2.042599201
1.431363821,1.517961264
1.544068098,1.505654454
1.56820178,1.748027205
1.80618,1.849752903
1.623249292,1.54800427
1.579783559,1.315443158
1.60205996,1.527420402
1.60205996,1.611622691
1.845098019,1.759070992
1.851258397,1.840106964
2.082785368,2.034868002
1.20412004,1.086063504
1.778151274,1.856343985
1.724275827,1.824002743
1.361727834,1.249308109
1.544068098,1.484420776
1.653212547,1.539248824
1.886490703,1.798156142
1.785329819,1.710206509
1.56820178,1.352089405
1.556302547,1.639338374
2.021189213,1.532864094
1.414973378,1.428871036
1.919078112,1.987718105
1.361727834,1.369134545
2.287801743,2.27199769
1.361727834,1.308640718
1.518513918,1.47638917
2.004321337,2.145181894
0.954242527,0.556785941
1.991226077,1.990982294
1.20412004,1.481348753
1.491361737,1.498478293
0.69897002,1.017439127
1.176091313,1.615618467
2.178977013,2.199322939
1.56820178,1.63938272
1.799340606,1.745197892
1.462398052,1.365680456
1.361727834,1.453382969
1.146128058,1.12632668
1.322219253,1.362765551
1.414973378,1.407722831
2.060697794,2.000097275
0.90309,0.920960486
1.812913299,1.763333559
1.380211234,1.5606004
1.361727834,1.418378711
1.672097802,1.626511812
1.897627115,1.950640321
1.690196037,1.723101735
1.56820178,1.541007757
1.556302547,1.336459637
1.079181194,0.623899102
1.740362644,1.756980777
1.792391658,1.838497519
0.90309,1.105832696
0.69897002,0.656005681
1.431363821,1.461670756
1.880813599,1.750089407
1.278753638,1.415594935
1.20412004,1.465632677
1.612783909,1.658126593
1.414973378,1.543468714
2.123851538,2.121641636
1.591064572,1.559488654
1.255272508,1.264384747
1.591064572,1.273290992
0.60206002,0.922854424
1.579783559,1.537037849
1.56820178,1.122170448
1.875061274,1.919746757
1.755874872,1.648088336
2.041392803,1.966481924
2.292256117,2.294701815
1.973127842,1.948156357
2.089905024,2.05083847
1.838849068,1.778614283
2.100370646,2.151246548
1.20412004,1.12363553
1.77085197,1.755620241
1.812913299,1.908355594
1.556302547,1.58119607
1.934498429,1.838551998
1.176091313,1.220225334
1.041392684,1.438970566
1.20412004,1.17386806
1.80618,1.873682022
1.939519286,1.913576126
1.886490703,1.896756172
1.361727834,1.388360143
1.755874872,1.671201825
1.544068098,1.579138637
1.662757874,1.518855214
1.556302547,1.411515594
2.049217939,1.941008329
1.431363821,1.508203864
2.201397181,2.186344147
1.39794004,1.442591429
1.230448961,1.125499368
1.748188019,1.857034445
1.892094612,1.91587913
0.69897002,0.690238237
2.017033339,2.121469498
2.09691,2.088255405
2.049217939,2.027294159
1.799340606,1.796008825
1.342422724,1.212422609
0.845098019,1.008891225
2.209515095,2.099537611
1.732393742,1.710912943
1.176091313,1.080084443
1.544068098,1.41480267
1.146128058,1.163355827
1.763427973,1.728166938
2.004321337,1.90238905
2.089905024,2.000758886
2.301029921,2.399207115
1.690196037,1.646073103
1.20412004,1.663905978
1.30103004,1.26919055
1.732393742,1.644418836
2.021189213,1.981719375
1.716003299,1.651320219
0.954242527,0.948325574
1.785329819,1.730674505
1.995635152,1.892932415
1.653212547,1.816239238
1.447157979,1.274489641
1.556302547,1.565274
2.012837172,2.094670296
1.69896996,1.577373266
1.662757874,1.522597432
1.146128058,1.440700054
1.39794004,1.678605914
1.176091313,1.339974761
1.146128058,1.535172343
1.56820178,1.499151468
1.176091313,1.389626861
1.113943338,1.300592303
1.60205996,1.567743421
1.380211234,1.487357855
0.477121264,0.5020895
1.30103004,1.110990882
1.146128058,1.153452635
1.20412004,1.082823277
1.812913299,1.80889225
1.643452644,1.488290071
1.591064572,1.414266229
1.732393742,1.867125511
1.90309,1.955779195
1.361727834,1.161421537
1.643452644,1.761403322
2.060697794,2.152509928
1.643452644,1.560883164
1.041392684,1.013147593
1.278753638,1.161069989
1.60205996,1.635575294
1,0.714140773
1.462398052,1.293889761
1.929418921,1.899432898
1.633468509,1.604932547
1.591064572,1.300879478
1.897627115,1.832492113
1.230448961,1.019696236
1.886490703,1.968099475
1.431363821,1.387172222
2.053078413,1.999307871
1.799340606,1.838473439
1.732393742,1.669413924
1,1.304767966
1.838849068,1.777169704
1.653212547,1.591650248
1.342422724,1.354034901
0.477121264,0.867533624
1.322219253,1.455858231
0.778151274,0.76828444
1.732393742,1.7982862
1.146128058,1.216295958
1.612783909,1.882940888
1.39794004,1.397460938
1.778151274,1.632547259
1.491361737,1.529594898
1.80618,1.739969969
2.235528469,2.327800989
1.919078112,1.920292735
1.531478882,1.471150875
1.30103004,1.572669029
1.176091313,1.209323645
1.176091313,1.136736155
1.531478882,1.471400976
1.041392684,1.077113152
1.897627115,1.765007615
1.785329819,1.909687281
2.086359739,1.818272591
1.968482971,1.942785382
2.068185806,2.06368494
1.819543958,1.849127293
1.90309,1.889163136
1.838849068,1.700367808
1.39794004,1.436416388
1.869231701,1.867869139
2.09691,2.116220713
1.556302547,1.51752007
1.681241274,1.607814908
1.230448961,1.32332921
1.60205996,1.519466877
1,0.967582464
1.799340606,1.867168188
1.740362644,1.780473709
1.380211234,1.331817269
1.792391658,1.825624228
1.90309,1.811974287
1.740362644,1.869340897
1.491361737,1.184948206
0.30103001,0.588906884
1.963787794,2.037735224
1.56820178,1.491149187
1.380211234,1.497490168
1.322219253,1.283068419
1.505149961,1.543759823
2.07554698,1.999410987
1.431363821,1.402117491
2.033423662,2.053088903
1.431363821,1.622091055
1.113943338,0.987235606
1.380211234,1.419862747
1.30103004,1.274566293
1.924279332,1.977467299
1.041392684,1.182384014
1.255272508,1.358279586
1.447157979,1.457808018
2.103803635,2.133518696
2.029383659,2.026009083
1.20412004,1.352256417
1.447157979,1.407302499
1.963787794,1.995393276
2.123851538,2.067118168
1,1.205065608
1.826074839,1.908611059
1.255272508,1.310365915
1.342422724,1.514605761
1.30103004,1.346142888
1.477121234,1.417197585
2,1.80210495
1.732393742,1.755181551
1.623249292,1.735073447
1.812913299,1.85144484
1.477121234,1.483282566
2.296665192,2.263930321
1.612783909,1.55461967
1.255272508,0.993422449
1.944482684,1.988696575
1.380211234,1.406608343
1.462398052,1.417378902
1.897627115,1.837523341
1.826074839,1.916293383
1.322219253,1.419831634
1.792391658,1.763312936
1.897627115,1.875147462
2.082785368,2.058552265
1.477121234,1.384847283
2.127104759,2.137928247
1.477121234,1.552228689
1.939519286,1.946264744
1.653212547,1.757687449
1.414973378,1.49619031
1.176091313,1.045534849
1.851258397,1.898243904
1.556302547,1.457008123
1.633468509,1.511862397
1.740362644,1.711852431
1.431363821,1.330023289
2.004321337,2.14784956
1.591064572,1.637814283
1.924279332,1.9296031
1.113943338,1.106101871
1.707570195,1.704621792
1.079181194,1.257320642
1.986771703,2.040707827
0.778151274,1.302186728
1.77085197,1.81277895
1.740362644,1.693540096
1.653212547,1.565265298
1.612783909,1.241805196
1.361727834,1.408546686
1.518513918,1.617793441
1.414973378,1.346870542
2.045322895,2.038984537
1.579783559,1.623871207
1.342422724,1.390339136
1.60205996,1.632883191
1.041392684,1.075523615
1.491361737,1.528195739
1.556302547,1.540903926
1.322219253,1.363600254
1.176091313,1.190419197
1.431363821,1.489717484
1.60205996,1.538034201
0.477121264,1.052367806
0.845098019,0.981113553
1.643452644,1.567131639
1.732393742,1.726727366
1.623249292,1.807761312
1.863322854,1.833785057
1.462398052,1.4259094
1.230448961,1.428982973
1.505149961,1.497846007
1.447157979,1.26242733
1.361727834,1.58122921
1.230448961,1.44047606
1.56820178,1.68161726
1.113943338,1.13814497
1.255272508,1.281714201
1.56820178,1.568531752
1.653212547,1.70068419
1.462398052,1.433369637
1.919078112,1.784672379
1.431363821,1.716185331
1.20412004,1.177358866
1.462398052,1.201561093
1.662757874,1.750349402
1.462398052,1.450243115
1.380211234,1.535706997
1.924279332,1.932090282
0.477121264,0.626496196
1.414973378,1.660126925
1.431363821,1.395795345
1.934498429,1.970393658
1.255272508,1.410946369
1.477121234,1.494292021
1.414973378,1.37117517
1.518513918,1.48947084
1.278753638,1.270104766
1.342422724,1.327155948
0.69897002,0.659772217
1.113943338,1.1150527
1.897627115,1.845369458
0.845098019,0.873798907
1.20412004,1.374204874
2.045322895,2.084769487
1.041392684,1.060243607
1.447157979,1.487073064
1,1.2203511
1.857332468,1.801218867
1.982271194,1.897086859
1.869231701,1.879795432
1.462398052,1.515108705
1.531478882,1.406680703
1.690196037,1.598479986
1.77085197,1.779521465
1.986771703,2.065858126
1.30103004,1.357360363
1.591064572,1.692084432
1.176091313,1.302530766
1.949390054,2.036614418
1.944482684,1.94622314
1.80618,1.803073406
1.531478882,1.492922664
1.785329819,1.856687784
1.672097802,1.692314982
1.995635152,1.894989252
0.778151274,0.748384178
1.845098019,2.016798258
1.799340606,1.700212002
1.146128058,1.090257645
1.146128058,1.264334679
1.826074839,1.781432152
1.986771703,1.961997509
1.826074839,1.804781556
1.77085197,1.769009113
1.20412004,1.18055582
1.681241274,1.740350604
1.973127842,1.839482069
1.176091313,1.187669992
1.30103004,1.536258459
1.342422724,1.457123518
1.30103004,1.344456792
1.623249292,1.734481692
1.643452644,1.73471725
1.60205996,1.614454985
1.740362644,1.679283857
1.531478882,1.629234076
1.447157979,1.468435764
0.778151274,0.981268883
1.633468509,1.590564251
1.380211234,1.35535121
1.477121234,1.490232706
1.792391658,1.756622314
1.322219253,1.348931789
1.255272508,1.345008254
1.176091313,1.614221931
1.612783909,1.566340685
2.017033339,1.995519519
2.103803635,2.086681366
1.113943338,1.299975395
1.579783559,1.46796608
1.662757874,1.72163856
1.90309,1.950660229
1.77085197,1.746521711
1.146128058,1.254271746
1.255272508,1.422957063
1.579783559,1.704600811
1.748188019,1.734094977
1.77085197,1.811362743
1.690196037,1.66962266
0.778151274,0.848167777
1.431363821,1.50726378
1.505149961,1.581144094
1.255272508,1.242823124
1.959041357,1.985024571
1.176091313,0.983176053
1.30103004,1.49247551
1.079181194,1.257872105
1.740362644,1.703212023
1.342422724,1.408323288
1.544068098,1.56285727
1.612783909,1.417451978
1.838849068,1.966308832
1.518513918,1.538535833
1.380211234,1.407874703
1.716003299,1.74486661
1.633468509,1.664668441
1.518513918,1.497973442
0.60206002,0.793440223
1.869231701,1.835860848
1.505149961,1.489554167
1.90309,2.121536255
1.851258397,1.877776861
1.778151274,1.765928745
1.755874872,1.778632879
1.39794004,1.560694456
1.755874872,1.770860195
1.342422724,1.490127087
2.017033339,2.028066158
1.544068098,1.532575011
1.892094612,1.839532971
1.462398052,1.456145644
0.90309,0.823237956
1.518513918,1.461472511
1.579783559,1.348707199
1.146128058,1.311510801
1.431363821,1.587477922
1.785329819,1.793344855
1.579783559,1.536377311
2.22271657,2.310876369
2.045322895,2.034374714
1.079181194,0.959675908
1.491361737,1.59267652
1.643452644,1.505327582
2.017033339,2.037648201
0.60206002,0.797998607
0.60206002,0.743545771
1.414973378,1.543889284
0.477121264,0.448771954
1.880813599,1.893511534
1.518513918,1.596142054
1.342422724,1.390532136
0.69897002,0.814853966
1.278753638,1.239071488
1.556302547,1.547062993
1.505149961,1.439968228
2.079181194,2.026339531
2.025305748,1.969455123
1.995635152,1.981336117
1.505149961,1.558193445
1.959041357,1.960519671
2.139878988,2.046446323
1.505149961,1.321778417
1.176091313,1.172684431
1.30103004,1.18222928
1.278753638,1.478104591
1.740362644,1.792238474
2.004321337,1.961384296
1.431363821,1.306912899
2.130333662,2.217735767
1.146128058,1.087885618
1.414973378,1.670115352
1.462398052,1.461920261
1.462398052,1.48266232
1.30103004,1.350509763
1.672097802,1.516247034
2,1.99694097
1.785329819,1.850247502
2.004321337,2.006424189
2,1.981979847
1.643452644,1.570739031
1.518513918,1.272843361
1.591064572,1.444653869
1.785329819,1.857170105
1.857332468,1.827540398
1.60205996,1.595760822
1.949390054,1.86474812
1.707570195,1.576778054
1.785329819,1.777428985
1.431363821,1.554759979
2.008600235,1.889170408
1.672097802,1.643678069
1.20412004,1.039568186
1.56820178,1.753554821
1.929418921,1.958659053
0.845098019,0.636758745
0.69897002,0.981361091
1.778151274,1.723013163
1.623249292,1.595510364
1.255272508,1.683240414
1.740362644,1.336825132
1.447157979,1.437430024
1.838849068,1.79678607
1.60205996,1.604385018
2.093421698,2.07404542
1.77085197,1.701820135
1.748188019,1.646195292
1.690196037,1.607568026
1.255272508,1.288129091
1.799340606,1.727113366
1.079181194,1.096576571
2.004321337,1.961565256
1.80618,1.81755805
1.278753638,1.160730839
1.146128058,1.40712893
1.531478882,1.496332645
1.716003299,1.777192354
1.414973378,1.74121511
1.869231701,1.888652444
1.414973378,1.443372488
1.041392684,1.026319742
1.414973378,1.522313476
1.518513918,1.449527264
1.869231701,1.806333303
1.591064572,1.986231804
1.342422724,1.223762035
1.531478882,1.362820148
1.431363821,1.311621308
0.954242527,0.955813348
1.778151274,1.645640016
1.875061274,1.854596257
2.056904793,2.138200521
1.39794004,1.231980324
0,0.142620802
1.959041357,1.880074024
1.544068098,1.442351103
1.462398052,1.370804906
1.934498429,1.920687079
1.690196037,1.759545088
1.740362644,1.93479526
1.748188019,1.724708796
1.924279332,1.883291125
1.278753638,1.263001919
1.30103004,1.298111081
1.146128058,1.076264262
1.799340606,1.847018719
1.56820178,1.541639686
1.863322854,1.81352818
1.414973378,1.401945949
1.431363821,1.42516768
2.264817715,2.253679514
1.77085197,1.89659512
2,1.987009883
1.146128058,1.074853897
0.69897002,0.93802923
1.740362644,1.730545402
1.361727834,1.480139017
1.431363821,1.486164927
1.531478882,1.64205575
